"X.timestamp";"MetricName";"Tag_EventHandlerInstance";"Tag_EventHandlerName";"Tag_MC.TrackingId";"Tag_StreamTypeName";"Tag_Type"
"May 20, 2021 @ 09:15:05.335";"Event";"Betalingsontvangst.BetalingsontvangstProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"70835fd3b85146e28b792043e0c1810c";"Betaler.BetalerProcessManager";"Betaler.Sync_Event"
"May 20, 2021 @ 09:15:05.335";"Event";"InputGebeurtenisMetMatrix.InputGebeurtenisMetMatrixProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 20, 2021 @ 09:15:05.334";"Event";"Klant.KlantSyncRouter";"Afas.Runtime.Command.Standard.DynamicStreamItemRouter, Afas.Runtime.Command";"1af99c6c22094abdba93c2f8a1857894";"Klant.KlantAggregateRoot";"Klant.KlantChanged_Event"
"May 20, 2021 @ 09:15:05.333";"Event";"Klant.KlantProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Klant.KlantAggregateRoot";"Klant.KlantChanged_Event"
"May 20, 2021 @ 09:15:05.333";"Event";"Betaler.BetalerProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Betaler.BetalerAggregateRoot";"Betaler.BetalerChanged_Event"
"May 20, 2021 @ 09:15:05.332";"Event";"Betaler.BetalerSyncRouter";"Afas.Runtime.Command.Standard.DynamicStreamItemRouter, Afas.Runtime.Command";"1af99c6c22094abdba93c2f8a1857894";"Betaler.BetalerAggregateRoot";"Betaler.BetalerChanged_Event"
"May 20, 2021 @ 09:15:05.332";"Event";"Klant.KlantRouter";"Afas.Runtime.Command.Standard.DynamicStreamItemRouter, Afas.Runtime.Command";"1af99c6c22094abdba93c2f8a1857894";"PersoonRollen.PersoonRollenAggregateRoot";"Klant.PersoonRollenChangedForKlant_Event"
"May 20, 2021 @ 09:15:05.332";"Event";"BetalingsontvangstVerzameling.BetalingsontvangstVerzamelingProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"70835fd3b85146e28b792043e0c1810c";"Betaler.BetalerProcessManager";"Betaler.Sync_Event"
"May 20, 2021 @ 09:15:05.332";"Event";"Pakbon.PakbonProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 20, 2021 @ 09:15:05.332";"Event";"HstrschVrkpfctr.HstrschVrkpfctrProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 20, 2021 @ 09:15:05.332";"Event";"Reconciliation.bankmutatie_betalingsontvangstProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"70835fd3b85146e28b792043e0c1810c";"Betaler.BetalerProcessManager";"Betaler.Sync_Event"
"May 20, 2021 @ 09:15:05.332";"Event";"BetalingsontvangstDCAfletteren.BetalingsontvangstDCAfletterenProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"70835fd3b85146e28b792043e0c1810c";"Betaler.BetalerProcessManager";"Betaler.Sync_Event"
"May 20, 2021 @ 09:15:05.332";"Event";"GemachtigdeBetalingsontvangst.GemachtigdeBetalingsontvangstProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"70835fd3b85146e28b792043e0c1810c";"Betaler.BetalerProcessManager";"Betaler.Sync_Event"
"May 20, 2021 @ 09:15:05.327";"Event";"InputBetalingsontvangst.InputBetalingsontvangstProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"70835fd3b85146e28b792043e0c1810c";"Betaler.BetalerProcessManager";"Betaler.Sync_Event"
"May 20, 2021 @ 09:15:05.327";"Event";"Calculations.GbrtnsMtExtrnBrknngBExternalFactCalculationsProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 20, 2021 @ 09:15:05.327";"Event";"Verkoopfactuur.VerkoopfactuurProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 20, 2021 @ 09:15:05.327";"Event";"GbrtnsMtVrkr.GbrtnsMtVrkrProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 20, 2021 @ 09:15:05.327";"Event";"InputMchtgngVrwrkngPrsnsg.InputMchtgngVrwrkngPrsnsgProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 20, 2021 @ 09:15:05.327";"Event";"PlayerPersoonRollen.PlayerPersoonRollenProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 20, 2021 @ 09:15:05.327";"Event";"InputVerkooporder.InputVerkooporderProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 20, 2021 @ 09:15:05.327";"Event";"InputVerliesNemen.InputVerliesNemenProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"70835fd3b85146e28b792043e0c1810c";"Betaler.BetalerProcessManager";"Betaler.Sync_Event"
"May 20, 2021 @ 09:15:05.327";"Event";"Reconciliation.kasmutatie_betalingsontvangstProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"70835fd3b85146e28b792043e0c1810c";"Betaler.BetalerProcessManager";"Betaler.Sync_Event"
"May 20, 2021 @ 09:15:05.326";"Event";"Betaler.BetalerRouter";"Afas.Runtime.Command.Standard.DynamicStreamItemRouter, Afas.Runtime.Command";"1af99c6c22094abdba93c2f8a1857894";"PersoonRollen.PersoonRollenAggregateRoot";"Betaler.PersoonRollenChangedForBetaler_Event"
"May 20, 2021 @ 09:15:05.320";"Event";"BetalingsontvangstDCAfletteren.BetalingsontvangstDCAfletterenProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Persoon.PersoonProcessManager";"Persoon.Sync_Event"
"May 20, 2021 @ 09:15:05.319";"Event";"Signal.SignalProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"70835fd3b85146e28b792043e0c1810c";"Betaler.BetalerAggregateRoot";"Signal.SignalResolved_Event"
"May 20, 2021 @ 09:15:05.319";"Event";"PersoonRollen.PersoonRollenRouter";"Afas.Runtime.Command.Standard.DynamicStreamItemRouter, Afas.Runtime.Command";"1af99c6c22094abdba93c2f8a1857894";"Persoon.PersoonProcessManager";"Persoon.Sync_Event"
"May 20, 2021 @ 09:15:05.319";"Event";"BankrekeningDubbel.BankrekeningDubbelProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Persoon.PersoonProcessManager";"Persoon.Sync_Event"
"May 20, 2021 @ 09:15:05.319";"Event";"Authorization.AccountProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Persoon.PersoonProcessManager";"Persoon.Sync_Event"
"May 20, 2021 @ 09:15:05.319";"Event";"Reconciliation.kasmutatie_betalingsontvangstProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Persoon.PersoonProcessManager";"Persoon.Sync_Event"
"May 20, 2021 @ 09:15:05.319";"Event";"Reconciliation.bankmutatie_betalingsontvangstProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Persoon.PersoonProcessManager";"Persoon.Sync_Event"
"May 20, 2021 @ 09:15:05.319";"Event";"PersoonOwner.PersoonOwnerRouter";"Afas.Runtime.Command.Standard.DynamicStreamItemRouter, Afas.Runtime.Command";"1af99c6c22094abdba93c2f8a1857894";"Persoon.PersoonProcessManager";"Persoon.Sync_Event"
"May 20, 2021 @ 09:15:05.319";"Event";"Contactpersoon.ContactpersoonProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Persoon.PersoonProcessManager";"Persoon.Sync_Event"
"May 20, 2021 @ 09:15:05.319";"Event";"Adres.AdresProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Persoon.PersoonProcessManager";"Persoon.Sync_Event"
"May 20, 2021 @ 09:15:05.319";"Event";"Spotlight.SpotlightProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Persoon.PersoonProcessManager";"Persoon.Sync_Event"
"May 20, 2021 @ 09:15:05.318";"Event";"Betaler.BetalerSyncRouter";"Afas.Runtime.Command.Standard.DynamicStreamItemRouter, Afas.Runtime.Command";"70835fd3b85146e28b792043e0c1810c";"Betaler.BetalerAggregateRoot";"Betaler.BetalerChanged_Event"
"May 20, 2021 @ 09:15:05.318";"Event";"Persoon.PersoonSyncRouter";"Afas.Runtime.Command.Standard.DynamicStreamItemRouter, Afas.Runtime.Command";"1af99c6c22094abdba93c2f8a1857894";"Persoon.PersoonAggregateRoot";"Persoon.PersoonAutonumberAssigned_Event"
"May 20, 2021 @ 09:15:05.318";"Event";"Klant.KlantSyncRouter";"Afas.Runtime.Command.Standard.DynamicStreamItemRouter, Afas.Runtime.Command";"1af99c6c22094abdba93c2f8a1857894";"Klant.KlantAggregateRoot";"Klant.KlantChanged_Event"
"May 20, 2021 @ 09:15:05.318";"Event";"Klant.KlantProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Klant.KlantAggregateRoot";"Klant.KlantChanged_Event"
"May 20, 2021 @ 09:15:05.318";"Event";"Betaler.BetalerProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"70835fd3b85146e28b792043e0c1810c";"Betaler.BetalerAggregateRoot";"Betaler.BetalerChanged_Event"
"May 20, 2021 @ 09:15:05.318";"Event";"Persoon.PersoonProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Persoon.PersoonAggregateRoot";"Persoon.PersoonAutonumberAssigned_Event"
"May 20, 2021 @ 09:15:05.318";"Event";"PlayerPersoonRollen.PlayerPersoonRollenProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"70835fd3b85146e28b792043e0c1810c";"PersoonRollen.PersoonRollenAggregateRoot";"PersoonRollen.PersoonRollenApply_Event"
"May 20, 2021 @ 09:15:05.317";"Event";"Signal.SignalProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Klant.KlantAggregateRoot";"Signal.SignalResolved_Event"
"May 20, 2021 @ 09:15:05.308";"Event";"Persoon.PersoonRouter";"Afas.Runtime.Command.Standard.DynamicStreamItemRouter, Afas.Runtime.Command";"1af99c6c22094abdba93c2f8a1857894";"PersoonRollen.PersoonRollenAggregateRoot";"PersoonRollen.PersoonBecamePlayer_Event"
"May 20, 2021 @ 09:15:05.308";"Event";"Klant.KlantRouter";"Afas.Runtime.Command.Standard.DynamicStreamItemRouter, Afas.Runtime.Command";"1af99c6c22094abdba93c2f8a1857894";"PersoonRollen.PersoonRollenAggregateRoot";"Klant.PersoonRollenCreatedForKlant_Event"
"May 20, 2021 @ 09:15:05.308";"Event";"Betaler.BetalerRouter";"Afas.Runtime.Command.Standard.DynamicStreamItemRouter, Afas.Runtime.Command";"70835fd3b85146e28b792043e0c1810c";"PersoonRollen.PersoonRollenAggregateRoot";"Betaler.PersoonRollenCreatedForBetaler_Event"
"May 20, 2021 @ 09:15:05.308";"Event";"PlayerPersoonRollen.PlayerPersoonRollenProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"PersoonRollen.PersoonRollenAggregateRoot";"PersoonRollen.PersoonRollenApply_Event"
"May 20, 2021 @ 09:15:05.300";"Event";"PersoonRollen.PersoonRollenRouter";"Afas.Runtime.Command.Standard.DynamicStreamItemRouter, Afas.Runtime.Command";"70835fd3b85146e28b792043e0c1810c";"Betaler.BetalerAggregateRoot";"Betaler.BetalerCreatedForPersoonRollen_Event"
"May 20, 2021 @ 09:15:05.257";"Event";"PlayerPersoonRollen.PlayerPersoonRollenProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"a38844b5a3204b589502903652241afa";"PersoonRollen.PersoonRollenAggregateRoot";"PersoonRollen.PersoonRollenPlayerApply_Event"
"May 20, 2021 @ 09:15:05.256";"Event";"BankrekeningForRole.Projector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Klant.KlantAggregateRoot";"Klant.KlantCreatedForPersoonRollen_Event"
"May 20, 2021 @ 09:15:05.256";"Event";"AdresForRole.Projector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Klant.KlantAggregateRoot";"Klant.KlantCreatedForPersoonRollen_Event"
"May 20, 2021 @ 09:15:05.256";"Event";"PersoonRollen.PersoonRollenRouter";"Afas.Runtime.Command.Standard.DynamicStreamItemRouter, Afas.Runtime.Command";"1af99c6c22094abdba93c2f8a1857894";"Klant.KlantAggregateRoot";"Klant.KlantCreatedForPersoonRollen_Event"
"May 20, 2021 @ 09:15:05.243";"Event";"Betaler.BetalerSyncRouter";"Afas.Runtime.Command.Standard.DynamicStreamItemRouter, Afas.Runtime.Command";"70835fd3b85146e28b792043e0c1810c";"Betaler.BetalerAggregateRoot";"Betaler.BetalerCreated_Event"
"May 20, 2021 @ 09:15:05.243";"Event";"Klant.KlantSyncRouter";"Afas.Runtime.Command.Standard.DynamicStreamItemRouter, Afas.Runtime.Command";"1af99c6c22094abdba93c2f8a1857894";"Klant.KlantAggregateRoot";"Klant.KlantCreated_Event"
"May 20, 2021 @ 09:15:05.243";"Event";"Klant.KlantProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"1af99c6c22094abdba93c2f8a1857894";"Klant.KlantAggregateRoot";"Klant.KlantCreated_Event"
"May 20, 2021 @ 09:15:05.243";"Event";"Betaler.BetalerProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"70835fd3b85146e28b792043e0c1810c";"Betaler.BetalerAggregateRoot";"Betaler.BetalerCreated_Event"
"May 20, 2021 @ 09:15:05.242";"Event";"BankrekeningForRole.Projector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"70835fd3b85146e28b792043e0c1810c";"Betaler.BetalerAggregateRoot";"Betaler.BetalerCreatedForPersoonRollen_Event"
"May 20, 2021 @ 09:15:05.242";"Event";"AdresForRole.Projector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"70835fd3b85146e28b792043e0c1810c";"Betaler.BetalerAggregateRoot";"Betaler.BetalerCreatedForPersoonRollen_Event"
"May 20, 2021 @ 09:15:05.221";"Event";"BetalingsontvangstDCAfletteren.BetalingsontvangstDCAfletterenProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"a38844b5a3204b589502903652241afa";"Persoon.PersoonProcessManager";"Persoon.Sync_Event"
"May 20, 2021 @ 09:15:05.220";"Event";"BankrekeningDubbel.BankrekeningDubbelProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"a38844b5a3204b589502903652241afa";"Persoon.PersoonProcessManager";"Persoon.Sync_Event"
"May 20, 2021 @ 09:15:05.220";"Event";"Reconciliation.bankmutatie_betalingsontvangstProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"a38844b5a3204b589502903652241afa";"Persoon.PersoonProcessManager";"Persoon.Sync_Event"
"May 20, 2021 @ 09:15:05.220";"Event";"Reconciliation.kasmutatie_betalingsontvangstProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"a38844b5a3204b589502903652241afa";"Persoon.PersoonProcessManager";"Persoon.Sync_Event"
"May 20, 2021 @ 09:15:05.220";"Event";"Authorization.AccountProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"a38844b5a3204b589502903652241afa";"Persoon.PersoonProcessManager";"Persoon.Sync_Event"
"May 20, 2021 @ 09:15:05.220";"Event";"Spotlight.SpotlightProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"a38844b5a3204b589502903652241afa";"Persoon.PersoonProcessManager";"Persoon.Sync_Event"
"May 20, 2021 @ 09:15:05.220";"Event";"Contactpersoon.ContactpersoonProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"a38844b5a3204b589502903652241afa";"Persoon.PersoonProcessManager";"Persoon.Sync_Event"
"May 20, 2021 @ 09:15:05.220";"Event";"Adres.AdresProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"a38844b5a3204b589502903652241afa";"Persoon.PersoonProcessManager";"Persoon.Sync_Event"
"May 20, 2021 @ 09:15:05.220";"Event";"PersoonOwner.PersoonOwnerRouter";"Afas.Runtime.Command.Standard.DynamicStreamItemRouter, Afas.Runtime.Command";"a38844b5a3204b589502903652241afa";"Persoon.PersoonProcessManager";"Persoon.Sync_Event"
"May 20, 2021 @ 09:15:05.220";"Event";"PersoonRollen.PersoonRollenRouter";"Afas.Runtime.Command.Standard.DynamicStreamItemRouter, Afas.Runtime.Command";"a38844b5a3204b589502903652241afa";"Persoon.PersoonProcessManager";"Persoon.Sync_Event"
"May 20, 2021 @ 09:15:05.200";"Event";"Persoon.PersoonProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"a38844b5a3204b589502903652241afa";"Persoon.PersoonAggregateRoot";"Persoon.PersoonCreated_Event"
"May 20, 2021 @ 09:15:05.200";"Event";"Persoon.PersoonSyncRouter";"Afas.Runtime.Command.Standard.DynamicStreamItemRouter, Afas.Runtime.Command";"a38844b5a3204b589502903652241afa";"Persoon.PersoonAggregateRoot";"Persoon.PersoonCreated_Event"
