"X.timestamp";"MetricName";"Tag_EventHandlerInstance";"Tag_EventHandlerName";"Tag_MC.TrackingId";"Tag_StreamTypeName";"Tag_Type"
"May 11, 2021 @ 12:34:21.476";"Event";"InputVerliesNemen.InputVerliesNemenProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Betaler.BetalerProcessManager";"Betaler.Sync_Event"
"May 11, 2021 @ 12:34:21.474";"Event";"KlantDES.KlantDESProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.474";"Event";"KlantDC.KlantDCProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.474";"Event";"Verkoopfactuur.VerkoopfactuurProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.474";"Event";"InputMachtiging.InputMachtigingProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.473";"Event";"InputAanmaning.InputAanmaningProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.472";"Event";"InputBetalingsontvangst.InputBetalingsontvangstProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Betaler.BetalerProcessManager";"Betaler.Sync_Event"
"May 11, 2021 @ 12:34:21.472";"Event";"InputVerkooporder.InputVerkooporderProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.427";"Event";"Reconciliation.kasmutatie_betalingsontvangstProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Betaler.BetalerProcessManager";"Betaler.Sync_Event"
"May 11, 2021 @ 12:34:21.427";"Event";"InputMchtgngVrwrkngPrsnsg.InputMchtgngVrwrkngPrsnsgProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.426";"Event";"PlayerOverigRollen.PlayerOverigRollenProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.425";"Event";"Reconciliation.kasmutatie_betalingsontvangstProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Persoon.PersoonProcessManager";"Persoon.Sync_Event"
"May 11, 2021 @ 12:34:21.417";"Event";"Gs.ViewProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.364";"Event";"PlayerOverigRollen.PlayerOverigRollenProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.363";"Event";"PlayerOnbekendRollen.PlayerOnbekendRollenProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
